date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:10:01	6277/6277	---M--	200	added ('OK')	image/gif	date:Thu,%2027%20Apr%202017%2008:36:54%20GMT	http://visiovista.com/wp-content/themes/Divi/includes/builder/styles/images/preloader.gif	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-content/themes/Divi/includes/builder/styles/images/preloader.gif	(from http://visiovista.com/wp-content/cache/wpfc-minified/d793d1e6db4e3d34c271155c75514ddc/1493281003index.css)
21:10:04	15326/15326	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Apr%202017%2008:37:00%20GMT	http://visiovista.com/wp-content/themes/Divi/epanel/shortcodes/images/shortcodes-sprite.png	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-content/themes/Divi/epanel/shortcodes/images/shortcodes-sprite.png	(from http://visiovista.com/wp-content/cache/wpfc-minified/d793d1e6db4e3d34c271155c75514ddc/1493281003index.css)
21:10:06	2185/2185	---MC-	200	added ('OK')	application/json	date:Wed,%2010%20Apr%202019%2015:09:20%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fservice%2F	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embeddb1f.json	(from http://visiovista.com/service/)
21:10:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Apr%202019%2015:09:22%20GMT	http://visiovista.com/?p=91	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/index5cfa.html	(from http://visiovista.com/service/)
21:10:09	83084/83084	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2025%20Apr%202017%2014:11:02%20GMT	http://visiovista.com/wp-content/themes/Divi/core/admin/fonts/modules.eot	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-content/themes/Divi/core/admin/fonts/modules.eot	(from http://visiovista.com/wp-content/cache/wpfc-minified/d793d1e6db4e3d34c271155c75514ddc/1493281003index.css)
21:10:09	2282/2282	---MC-	200	added ('OK')	text/xml	date:Wed,%2010%20Apr%202019%2015:09:23%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fservice%2F&format=xml	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embed5538	(from http://visiovista.com/service/)
21:10:11	23789/23789	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Apr%202019%2015:09:25%20GMT	http://visiovista.com/wp-content/uploads/2017/04/visiovista.mp4	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-content/uploads/2017/04/visiovista.mp4	(from http://visiovista.com/service/)
21:10:12	83084/83084	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2025%20Apr%202017%2014:11:02%20GMT	http://visiovista.com/wp-content/themes/Divi/core/admin/fonts/modules.eot?	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-content/themes/Divi/core/admin/fonts/modulesd41d.eot	(from http://visiovista.com/wp-content/cache/wpfc-minified/d793d1e6db4e3d34c271155c75514ddc/1493281003index.css)
21:10:18	152796/152796	---M--	200	added ('OK')	font/ttf	date:Wed,%2003%20May%202017%2015:29:00%20GMT	http://visiovista.com/wp-content/plugins/wp-live-chat-support/fonts/fontawesome-webfont.ttf?v=4.6.3	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-content/plugins/wp-live-chat-support/fonts/fontawesome-webfont5b62.ttf	(from http://visiovista.com/wp-content/plugins/wp-live-chat-support/css/font-awesome.min.css?ver=4.7.13)
21:10:21	60165/60165	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Apr%202017%2008:35:15%20GMT	http://visiovista.com/wp-content/uploads/2017/04/visiovista-photoshop-1.jpg	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-content/uploads/2017/04/visiovista-photoshop-1.jpg	(from http://visiovista.com/service/)
21:10:22	64233/64233	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Apr%202017%2008:35:16%20GMT	http://visiovista.com/wp-content/uploads/2017/04/visiovistaecommerce-1.jpg	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-content/uploads/2017/04/visiovistaecommerce-1.jpg	(from http://visiovista.com/service/)
21:10:29	36293/36293	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Apr%202017%2009:33:10%20GMT	http://visiovista.com/wp-content/uploads/2017/04/ecommerce-product-data-entry.png	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-content/uploads/2017/04/ecommerce-product-data-entry.png	(from http://visiovista.com/service/)
21:10:29	69786/69786	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Apr%202017%2008:35:07%20GMT	http://visiovista.com/wp-content/uploads/2017/04/visiovista-webdesing-1.jpg	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-content/uploads/2017/04/visiovista-webdesing-1.jpg	(from http://visiovista.com/service/)
21:10:30	25628/25628	---M--	200	added ('OK')	text/css	date:Thu,%2027%20Apr%202017%2008:16:43%20GMT	http://visiovista.com/wp-content/cache/wpfc-minified/4e2687575d46f5b2335b9a083a558cf8/1493281003index.css	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-content/cache/wpfc-minified/4e2687575d46f5b2335b9a083a558cf8/1493281003index.css	(from http://visiovista.com/service/)
21:10:31	796/796	---M--	200	added ('OK')	application/javascript	date:Tue,%2025%20Apr%202017%2014:11:02%20GMT	http://visiovista.com/wp-includes/js/mediaelement/wp-mediaelement.min.js?ver=4.7.13	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-includes/js/mediaelement/wp-mediaelement.mina721.js	(from http://visiovista.com/service/)
21:10:33	145092/145092	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Apr%202017%2008:35:28%20GMT	http://visiovista.com/wp-content/uploads/2017/04/visiovista_service.jpg	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-content/uploads/2017/04/visiovista_service.jpg	(from http://visiovista.com/service/)
21:10:33	2195/2195	---MC-	200	added ('OK')	application/json	date:Wed,%2010%20Apr%202019%2015:09:47%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fprotfolio%2F	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embed600b.json	(from http://visiovista.com/protfolio/)
21:10:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Apr%202019%2015:09:48%20GMT	http://visiovista.com/?p=106	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/index153d.html	(from http://visiovista.com/protfolio/)
21:10:35	2292/2292	---MC-	200	added ('OK')	text/xml	date:Wed,%2010%20Apr%202019%2015:09:49%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fprotfolio%2F&format=xml	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embedc62a	(from http://visiovista.com/protfolio/)
21:10:39	19433/19433	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Apr%202017%2008:35:27%20GMT	http://visiovista.com/wp-content/uploads/2017/04/3d-Modeling.jpg	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-content/uploads/2017/04/3d-Modeling.jpg	(from http://visiovista.com/protfolio/)
21:10:40	32453/32453	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:09:54%20GMT	http://visiovista.com/project/3d-modeling/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/project/3d-modeling/index.html	(from http://visiovista.com/protfolio/)
21:10:41	82625/82625	---M--	200	added ('OK')	application/javascript	date:Tue,%2025%20Apr%202017%2014:11:02%20GMT	http://visiovista.com/wp-includes/js/mediaelement/mediaelement-and-player.min.js?ver=2.22.0	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-includes/js/mediaelement/mediaelement-and-player.min51cd.js	(from http://visiovista.com/service/)
21:10:42	9035/9035	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Apr%202017%2008:35:27%20GMT	http://visiovista.com/wp-content/uploads/2017/04/drop-shadow.jpg	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-content/uploads/2017/04/drop-shadow.jpg	(from http://visiovista.com/protfolio/)
21:10:43	32440/32440	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:09:57%20GMT	http://visiovista.com/project/drop-shadow/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/project/drop-shadow/index.html	(from http://visiovista.com/protfolio/)
21:10:45	32610/32610	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:09:59%20GMT	http://visiovista.com/project/background-removal/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/project/background-removal/index.html	(from http://visiovista.com/protfolio/)
21:10:45	160609/160609	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Apr%202017%2008:35:19%20GMT	http://visiovista.com/wp-content/uploads/2017/04/3d-service.png	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-content/uploads/2017/04/3d-service.png	(from http://visiovista.com/service/)
21:10:45	18965/18965	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Apr%202017%2008:35:27%20GMT	http://visiovista.com/wp-content/uploads/2017/04/Background-Removal.jpg	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-content/uploads/2017/04/Background-Removal.jpg	(from http://visiovista.com/protfolio/)
21:10:47	32461/32461	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:10:01%20GMT	http://visiovista.com/project/3d-re-desing/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/project/3d-re-desing/index.html	(from http://visiovista.com/protfolio/)
21:10:49	19935/19935	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Apr%202017%2008:35:27%20GMT	http://visiovista.com/wp-content/uploads/2017/04/showcase-logo1.jpg	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-content/uploads/2017/04/showcase-logo1.jpg	(from http://visiovista.com/protfolio/)
21:10:49	26475/26475	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Apr%202017%2008:35:27%20GMT	http://visiovista.com/wp-content/uploads/2017/04/3d-redesing.jpg	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-content/uploads/2017/04/3d-redesing.jpg	(from http://visiovista.com/protfolio/)
21:10:50	32423/32423	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:10:04%20GMT	http://visiovista.com/project/logo-design/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/project/logo-design/index.html	(from http://visiovista.com/protfolio/)
21:10:51	9345/9345	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Apr%202017%2008:35:27%20GMT	http://visiovista.com/wp-content/uploads/2017/04/Retouch.jpg	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-content/uploads/2017/04/Retouch.jpg	(from http://visiovista.com/protfolio/)
21:10:51	24618/24618	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Apr%202017%2008:35:27%20GMT	http://visiovista.com/wp-content/uploads/2017/04/mirror-effect-1.jpg	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-content/uploads/2017/04/mirror-effect-1.jpg	(from http://visiovista.com/protfolio/)
21:10:52	10093/10093	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Apr%202017%2008:35:27%20GMT	http://visiovista.com/wp-content/uploads/2017/04/vection.jpg	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-content/uploads/2017/04/vection.jpg	(from http://visiovista.com/protfolio/)
21:10:52	118004/118004	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Apr%202017%2008:35:04%20GMT	http://visiovista.com/wp-content/uploads/2017/04/portfolio-banner-1.jpg	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-content/uploads/2017/04/portfolio-banner-1.jpg	(from http://visiovista.com/protfolio/)
21:10:52	32476/32476	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:10:06%20GMT	http://visiovista.com/project/mirror-effect/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/project/mirror-effect/index.html	(from http://visiovista.com/protfolio/)
21:10:53	16117/16117	---M--	200	added ('OK')	application/javascript	date:Tue,%2025%20Apr%202017%2014:11:02%20GMT	http://visiovista.com/wp-content/themes/Divi/includes/builder/scripts/jquery.hashchange.js?ver=3.0.1	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-content/themes/Divi/includes/builder/scripts/jquery.hashchange41fe.js	(from http://visiovista.com/protfolio/)
21:10:53	32337/32337	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:10:06%20GMT	http://visiovista.com/project/retouch/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/project/retouch/index.html	(from http://visiovista.com/protfolio/)
21:10:54	2190/2190	---MC-	200	added ('OK')	application/json	date:Wed,%2010%20Apr%202019%2015:10:08%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fabout-us%2F	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embed9032.json	(from http://visiovista.com/about-us/)
21:10:54	32282/32282	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:10:07%20GMT	http://visiovista.com/project/vector-conversion/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/project/vector-conversion/index.html	(from http://visiovista.com/protfolio/)
21:10:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Apr%202019%2015:10:08%20GMT	http://visiovista.com/?p=62	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/index5c36.html	(from http://visiovista.com/about-us/)
21:10:55	2287/2287	---MC-	200	added ('OK')	text/xml	date:Wed,%2010%20Apr%202019%2015:10:10%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fabout-us%2F&format=xml	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embed8e20	(from http://visiovista.com/about-us/)
21:10:57	2200/2200	---MC-	200	added ('OK')	application/json	date:Wed,%2010%20Apr%202019%2015:10:11%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fcontact-us%2F	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embedc661.json	(from http://visiovista.com/contact-us/)
21:10:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Apr%202019%2015:10:13%20GMT	http://visiovista.com/?p=85	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/index648c.html	(from http://visiovista.com/contact-us/)
21:11:00	2297/2297	---MC-	200	added ('OK')	text/xml	date:Wed,%2010%20Apr%202019%2015:10:14%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fcontact-us%2F&format=xml	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embedac3c	(from http://visiovista.com/contact-us/)
21:11:24	192031/192031	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Apr%202017%2008:36:47%20GMT	http://visiovista.com/wp-content/uploads/2017/04/company-visto.jpg	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-content/uploads/2017/04/company-visto.jpg	(from http://visiovista.com/about-us/)
21:11:25	202525/202525	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Apr%202017%2014:11:02%20GMT	http://visiovista.com/wp-content/uploads/2017/04/visiovista-about-1.jpg	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-content/uploads/2017/04/visiovista-about-1.jpg	(from http://visiovista.com/about-us/)
21:11:25	840/840	---MC-	200	added ('OK')	text/javascript	date:Wed,%2010%20Apr%202019%2015:10:40%20GMT	https://www.google.com/recaptcha/api.js?onload=recaptchaCallback&render=explicit&ver=2.0	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/www.google.com/recaptcha/apiae20.js	(from http://visiovista.com/contact-us/)
21:11:26	6378/6378	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:10:41%20GMT	http://visiovista.com/wp-login.php	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-login.html	(from http://visiovista.com/blog/)
21:11:27	208064/208064	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Apr%202017%2008:35:34%20GMT	http://visiovista.com/wp-content/uploads/2017/04/visiovista-about2.png	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-content/uploads/2017/04/visiovista-about2.png	(from http://visiovista.com/about-us/)
21:11:27	33379/33379	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2014:01:37%20GMT	http://visiovista.com/how-to-choose-academic-paper-editing-service/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/how-to-choose-academic-paper-editing-service/index.html	(from http://visiovista.com/blog/)
21:11:27	34644/34644	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:10:41%20GMT	http://visiovista.com/blog/page/2/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/blog/page/2/index.html	(from http://visiovista.com/blog/)
21:11:28	39838/39838	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2014:09:49%20GMT	http://visiovista.com/top-dating-guidelines-for-men-that-are-really/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/top-dating-guidelines-for-men-that-are-really/index.html	(from http://visiovista.com/blog/)
21:11:28	26/26	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Apr%202019%2015:10:42%20GMT	http://visiovista.com/author/admin/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/author/admin/index.html	(from http://visiovista.com/blog/)
21:11:29	30291/30291	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:10:43%20GMT	http://visiovista.com/category/uncategorized/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/category/uncategorized/index.html	(from http://visiovista.com/blog/)
21:11:29	38183/38183	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2014:09:49%20GMT	http://visiovista.com/kinds-of-ukrainian-women-you-might-be-very-likely-4/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/kinds-of-ukrainian-women-you-might-be-very-likely-4/index.html	(from http://visiovista.com/blog/)
21:11:30	25375/25375	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:10:44%20GMT	http://visiovista.com/category/legit-online-dating-sites/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/category/legit-online-dating-sites/index.html	(from http://visiovista.com/blog/)
21:11:30	36049/36049	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2014:09:51%20GMT	http://visiovista.com/we-re-conscious-that-our-clients-assignment/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/we-re-conscious-that-our-clients-assignment/index.html	(from http://visiovista.com/blog/)
